game_pk,date,away_team,home_team,venue,day_night,away_runs,home_runs,total_runs,total_hr,weather_raw,wind_raw,season
716837,2023-08-26,Colorado Rockies,Baltimore Orioles,Oriole Park at Camden Yards,night,4,5,9,0,"90 degrees, Partly Cloudy.","4 mph, In From RF.",2023
716840,2023-08-26,Los Angeles Angels,New York Mets,Citi Field,night,5,3,8,2,"82 degrees, Clear.","2 mph, Out To LF.",2023
716849,2023-08-26,Los Angeles Dodgers,Boston Red Sox,Fenway Park,day,5,8,13,4,"83 degrees, Partly Cloudy.","2 mph, In From CF.",2023
716841,2023-08-26,Oakland Athletics,Chicago White Sox,Guaranteed Rate Field,night,2,6,8,3,"72 degrees, Cloudy.","17 mph, Out To RF.",2023
716844,2023-08-26,Washington Nationals,Miami Marlins,loanDepot park,day,3,2,5,2,"72 degrees, Roof Closed.","0 mph, None.",2023
716847,2023-08-26,St. Louis Cardinals,Philadelphia Phillies,Citizens Bank Park,night,1,12,13,4,"85 degrees, Partly Cloudy.","8 mph, In From CF.",2023
716836,2023-08-27,Colorado Rockies,Baltimore Orioles,Oriole Park at Camden Yards,day,4,3,7,3,"90 degrees, Partly Cloudy.","6 mph, R To L.",2023
716839,2023-08-26,Texas Rangers,Minnesota Twins,Target Field,night,6,2,8,3,"72 degrees, Overcast.","10 mph, In From LF.",2023
716833,2023-08-27,Cincinnati Reds,Arizona Diamondbacks,Chase Field,night,8,7,15,2,"79 degrees, Roof Closed.","0 mph, None.",2023
716842,2023-08-26,Chicago Cubs,Pittsburgh Pirates,PNC Park,night,10,6,16,1,"79 degrees, Cloudy.","6 mph, Out To CF.",2023
716838,2023-08-26,San Diego Padres,Milwaukee Brewers,American Family Field,night,4,5,9,2,"67 degrees, Roof Closed.","0 mph, None.",2023
716832,2023-08-26,Kansas City Royals,Seattle Mariners,T-Mobile Park,day,2,15,17,8,"79 degrees, Partly Cloudy.","10 mph, L To R.",2023
716829,2023-08-27,Los Angeles Angels,New York Mets,Citi Field,day,2,3,5,1,"79 degrees, Sunny.","7 mph, In From LF.",2023
716831,2023-08-27,Los Angeles Dodgers,Boston Red Sox,Fenway Park,day,7,4,11,5,"74 degrees, Partly Cloudy.","3 mph, In From CF.",2023
716828,2023-08-27,New York Yankees,Tampa Bay Rays,Tropicana Field,day,4,7,11,4,"72 degrees, Dome.","0 mph, None.",2023
716834,2023-08-27,Chicago Cubs,Pittsburgh Pirates,PNC Park,day,10,1,11,1,"73 degrees, Partly Cloudy.","3 mph, L To R.",2023
716825,2023-08-27,Cleveland Guardians,Toronto Blue Jays,Rogers Centre,day,10,7,17,5,"68 degrees, Sunny.","8 mph, R To L.",2023
716835,2023-08-27,St. Louis Cardinals,Philadelphia Phillies,Citizens Bank Park,day,0,3,3,1,"86 degrees, Sunny.","7 mph, Out To LF.",2023
716830,2023-08-27,Houston Astros,Detroit Tigers,Comerica Park,day,17,4,21,6,"71 degrees, Sunny.","10 mph, L To R.",2023
716827,2023-08-27,Washington Nationals,Miami Marlins,loanDepot park,day,1,2,3,1,"72 degrees, Roof Closed.","0 mph, None.",2023
716819,2023-08-27,Atlanta Braves,San Francisco Giants,Oracle Park,day,5,8,13,2,"70 degrees, Sunny.","17 mph, Varies.",2023
716824,2023-08-27,Texas Rangers,Minnesota Twins,Target Field,day,6,7,13,3,"71 degrees, Partly Cloudy.","5 mph, Out To LF.",2023
716826,2023-08-27,Oakland Athletics,Chicago White Sox,Guaranteed Rate Field,day,1,6,7,0,"71 degrees, Sunny.","5 mph, L To R.",2023
716817,2023-08-28,Los Angeles Angels,Philadelphia Phillies,Citizens Bank Park,night,4,6,10,3,"77 degrees, Partly Cloudy.","9 mph, R To L.",2023
716808,2023-08-28,New York Yankees,Detroit Tigers,Comerica Park,night,4,1,5,3,"74 degrees, Clear.","6 mph, In From LF.",2023
716815,2023-08-28,Chicago White Sox,Baltimore Orioles,Oriole Park at Camden Yards,night,0,9,9,1,"79 degrees, Cloudy.","11 mph, Out To LF.",2023
716821,2023-08-27,Cincinnati Reds,Arizona Diamondbacks,Chase Field,day,2,5,7,1,"78 degrees, Roof Closed.","0 mph, None.",2023
716822,2023-08-27,San Diego Padres,Milwaukee Brewers,American Family Field,day,6,10,16,3,"71 degrees, Sunny.","10 mph, In From LF.",2023
716820,2023-08-27,Kansas City Royals,Seattle Mariners,T-Mobile Park,day,2,3,5,3,"77 degrees, Sunny.","4 mph, Out To RF.",2023
716810,2023-08-29,Milwaukee Brewers,Chicago Cubs,Wrigley Field,night,6,2,8,4,"73 degrees, Clear.","8 mph, R To L.",2023
716816,2023-08-28,Washington Nationals,Toronto Blue Jays,Rogers Centre,night,3,6,9,1,"68 degrees, Clear.","3 mph, Out To RF.",2023
716818,2023-08-28,Texas Rangers,New York Mets,Citi Field,night,4,3,7,2,"73 degrees, Cloudy.","7 mph, R To L.",2023
716811,2023-08-29,Pittsburgh Pirates,Kansas City Royals,Kauffman Stadium,night,5,0,5,0,"83 degrees, Clear.","5 mph, L To R.",2023
716813,2023-08-28,Cleveland Guardians,Minnesota Twins,Target Field,night,6,10,16,4,"83 degrees, Partly Cloudy.","8 mph, Out To LF.",2023
716809,2023-08-28,San Diego Padres,St. Louis Cardinals,Busch Stadium,night,4,1,5,1,"79 degrees, Clear.","7 mph, L To R.",2023
716823,2023-08-29,Cincinnati Reds,San Francisco Giants,Oracle Park,night,1,4,5,0,"67 degrees, Clear.","17 mph, Out To CF.",2023
716814,2023-08-28,Houston Astros,Boston Red Sox,Fenway Park,night,13,5,18,4,"70 degrees, Cloudy.","3 mph, Out To LF.",2023
716812,2023-08-29,Atlanta Braves,Colorado Rockies,Coors Field,night,14,4,18,3,"79 degrees, Partly Cloudy.","3 mph, R To L.",2023
716805,2023-08-29,Arizona Diamondbacks,Los Angeles Dodgers,Dodger Stadium,night,4,7,11,5,"83 degrees, Clear.","6 mph, L To R.",2023
716795,2023-08-29,New York Yankees,Detroit Tigers,Comerica Park,night,4,2,6,3,"74 degrees, Cloudy.","9 mph, In From CF.",2023
716801,2023-08-29,Washington Nationals,Toronto Blue Jays,Rogers Centre,night,5,4,9,3,"71 degrees, Clear.","8 mph, R To L.",2023
716800,2023-08-29,Chicago White Sox,Baltimore Orioles,Oriole Park at Camden Yards,night,3,9,12,1,"79 degrees, Overcast.","2 mph, R To L.",2023
716804,2023-08-29,Oakland Athletics,Seattle Mariners,T-Mobile Park,night,0,7,7,2,"67 degrees, Cloudy.","5 mph, Out To CF.",2023
716806,2023-08-29,Los Angeles Angels,Philadelphia Phillies,Citizens Bank Park,night,7,12,19,8,"78 degrees, Cloudy.","5 mph, Out To LF.",2023
716797,2023-08-29,San Diego Padres,St. Louis Cardinals,Busch Stadium,night,5,6,11,3,"85 degrees, Clear.","6 mph, L To R.",2023
716807,2023-08-29,Tampa Bay Rays,Miami Marlins,loanDepot park,night,11,2,13,4,"72 degrees, Roof Closed.","0 mph, None.",2023
716802,2023-08-29,Houston Astros,Boston Red Sox,Fenway Park,night,6,2,8,3,"69 degrees, Cloudy.","2 mph, In From RF.",2023
716799,2023-08-29,Texas Rangers,New York Mets,Citi Field,night,2,1,3,2,"76 degrees, Cloudy.","6 mph, R To L.",2023
716796,2023-08-29,Cleveland Guardians,Minnesota Twins,Target Field,night,4,2,6,3,"80 degrees, Clear.","8 mph, L To R.",2023
716798,2023-08-30,Milwaukee Brewers,Chicago Cubs,Wrigley Field,night,0,1,1,0,"70 degrees, Cloudy.","17 mph, In From LF.",2023
716793,2023-08-30,Pittsburgh Pirates,Kansas City Royals,Kauffman Stadium,night,6,3,9,2,"85 degrees, Clear.","16 mph, L To R.",2023
716791,2023-08-30,Atlanta Braves,Colorado Rockies,Coors Field,night,3,1,4,1,"82 degrees, Clear.","2 mph, Out To LF.",2023
716779,2023-08-30,Milwaukee Brewers,Chicago Cubs,Wrigley Field,day,2,3,5,0,"67 degrees, Partly Cloudy.","16 mph, L To R.",2023
716787,2023-08-30,Los Angeles Angels,Philadelphia Phillies,Citizens Bank Park,day,10,8,18,4,"83 degrees, Partly Cloudy.","6 mph, In From LF.",2023
716784,2023-08-30,Cleveland Guardians,Minnesota Twins,Target Field,day,5,2,7,1,"74 degrees, Partly Cloudy.","7 mph, In From CF.",2023
716789,2023-08-30,Cincinnati Reds,San Francisco Giants,Oracle Park,day,4,1,5,1,"73 degrees, Sunny.","6 mph, Out To CF.",2023
716778,2023-08-30,Tampa Bay Rays,Miami Marlins,loanDepot park,night,3,0,3,0,"72 degrees, Roof Closed.","0 mph, None.",2023
716790,2023-08-30,Oakland Athletics,Seattle Mariners,T-Mobile Park,night,3,1,4,2,"60 degrees, Roof Closed.","2 mph, In From RF.",2023
718700,2023-09-01,Chicago Cubs,Cincinnati Reds,Great American Ball Park,day,6,2,8,3,"80 degrees, Sunny.","3 mph, Varies.",2023
716794,2023-08-30,Houston Astros,Boston Red Sox,Fenway Park,day,7,4,11,0,"78 degrees, Cloudy.","2 mph, Out To RF.",2023
716768,2023-09-01,Atlanta Braves,Los Angeles Dodgers,Dodger Stadium,night,8,7,15,7,"78 degrees, Clear.","4 mph, Out To RF.",2023
716803,2023-08-30,Cincinnati Reds,San Francisco Giants,Oracle Park,night,1,6,7,1,"74 degrees, Clear.","15 mph, Varies.",2023
716782,2023-08-30,San Diego Padres,St. Louis Cardinals,Busch Stadium,day,4,5,9,2,"79 degrees, Partly Cloudy.","12 mph, In From CF.",2023
716774,2023-08-31,Arizona Diamondbacks,Los Angeles Dodgers,Dodger Stadium,night,0,7,7,2,"82 degrees, Clear.","5 mph, L To R.",2023
716780,2023-08-31,Pittsburgh Pirates,Kansas City Royals,Kauffman Stadium,night,4,1,5,3,"83 degrees, Clear.","9 mph, R To L.",2023
716786,2023-08-30,Chicago White Sox,Baltimore Orioles,Oriole Park at Camden Yards,day,10,5,15,4,"82 degrees, Sunny.","11 mph, In From LF.",2023
716776,2023-08-31,Miami Marlins,Washington Nationals,Nationals Park,night,6,1,7,2,"78 degrees, Clear.","8 mph, In From RF.",2023
716781,2023-08-30,New York Yankees,Detroit Tigers,Comerica Park,night,6,2,8,5,"64 degrees, Clear.","8 mph, L To R.",2023
716773,2023-08-31,Atlanta Braves,Colorado Rockies,Coors Field,night,7,3,10,4,"91 degrees, Clear.","3 mph, Out To LF.",2023
716785,2023-08-30,Washington Nationals,Toronto Blue Jays,Rogers Centre,day,0,7,7,0,"67 degrees, Partly Cloudy.","12 mph, In From CF.",2023
716788,2023-08-30,Oakland Athletics,Seattle Mariners,T-Mobile Park,day,4,5,9,2,"69 degrees, Cloudy.","5 mph, Out To LF.",2023
716770,2023-09-01,Chicago Cubs,Cincinnati Reds,Great American Ball Park,night,2,3,5,2,"84 degrees, Clear.","6 mph, Varies.",2023
716783,2023-08-30,Texas Rangers,New York Mets,Citi Field,night,5,6,11,4,"81 degrees, Partly Cloudy.","11 mph, L To R.",2023
716792,2023-08-30,Arizona Diamondbacks,Los Angeles Dodgers,Dodger Stadium,night,1,9,10,3,"83 degrees, Clear.","4 mph, L To R.",2023
716775,2023-08-31,New York Yankees,Detroit Tigers,Comerica Park,day,3,4,7,2,"68 degrees, Sunny.","6 mph, In From LF.",2023
716777,2023-09-01,San Francisco Giants,San Diego Padres,Petco Park,night,7,2,9,1,"71 degrees, Partly Cloudy.","6 mph, L To R.",2023
716771,2023-09-01,Miami Marlins,Washington Nationals,Nationals Park,night,8,5,13,4,"75 degrees, Clear.","3 mph, Out To LF.",2023
716764,2023-09-02,Boston Red Sox,Kansas City Royals,Kauffman Stadium,night,2,13,15,5,"87 degrees, Clear.","7 mph, R To L.",2023
716769,2023-09-01,Seattle Mariners,New York Mets,Citi Field,night,1,2,3,2,"72 degrees, Clear.","6 mph, Out To LF.",2023
716767,2023-09-01,Tampa Bay Rays,Cleveland Guardians,Progressive Field,night,2,3,5,0,"73 degrees, Clear.","15 mph, In From RF.",2023
716763,2023-09-02,New York Yankees,Houston Astros,Minute Maid Park,night,6,2,8,5,"73 degrees, Roof Closed.","0 mph, None.",2023
716772,2023-09-02,Minnesota Twins,Texas Rangers,Globe Life Field,night,5,1,6,4,"74 degrees, Roof Closed.","0 mph, None.",2023
716760,2023-09-02,Miami Marlins,Washington Nationals,Nationals Park,day,11,5,16,6,"84 degrees, Sunny.","6 mph, Out To LF.",2023
716755,2023-09-02,Los Angeles Angels,Oakland Athletics,Oakland Coliseum,day,1,2,3,1,"72 degrees, Cloudy.","9 mph, Out To RF.",2023
716761,2023-09-02,San Francisco Giants,San Diego Padres,Petco Park,night,3,7,10,3,"72 degrees, Partly Cloudy.","10 mph, L To R.",2023
716750,2023-09-02,Boston Red Sox,Kansas City Royals,Kauffman Stadium,night,9,5,14,2,"94 degrees, Clear.","8 mph, R To L.",2023
716752,2023-09-02,Minnesota Twins,Texas Rangers,Globe Life Field,night,9,7,16,3,"74 degrees, Roof Closed.","0 mph, None.",2023
716754,2023-09-02,Tampa Bay Rays,Cleveland Guardians,Progressive Field,night,6,7,13,4,"79 degrees, Partly Cloudy.","0 mph, Calm.",2023
716746,2023-09-02,New York Yankees,Houston Astros,Minute Maid Park,night,5,4,9,3,"73 degrees, Roof Closed.","0 mph, None.",2023
716762,2023-09-02,Detroit Tigers,Chicago White Sox,Guaranteed Rate Field,night,4,2,6,0,"77 degrees, Clear.","8 mph, In From RF.",2023
716749,2023-09-02,Detroit Tigers,Chicago White Sox,Guaranteed Rate Field,night,10,0,10,1,"86 degrees, Partly Cloudy.","11 mph, Out To LF.",2023
716759,2023-09-02,Toronto Blue Jays,Colorado Rockies,Coors Field,night,13,9,22,5,"95 degrees, Clear.","9 mph, Out To CF.",2023
716751,2023-09-02,Seattle Mariners,New York Mets,Citi Field,night,8,7,15,6,"71 degrees, Partly Cloudy.","10 mph, Out To LF.",2023
716766,2023-09-02,Pittsburgh Pirates,St. Louis Cardinals,Busch Stadium,night,4,2,6,1,"80 degrees, Clear.","7 mph, In From LF.",2023
716756,2023-09-02,Baltimore Orioles,Arizona Diamondbacks,Chase Field,night,2,4,6,2,"74 degrees, Roof Closed.","0 mph, None.",2023
716757,2023-09-02,Atlanta Braves,Los Angeles Dodgers,Dodger Stadium,night,6,3,9,4,"73 degrees, Cloudy.","7 mph, L To R.",2023
716765,2023-09-02,Philadelphia Phillies,Milwaukee Brewers,American Family Field,night,5,7,12,3,"77 degrees, Clear.","5 mph, In From RF.",2023
716753,2023-09-02,Chicago Cubs,Cincinnati Reds,Great American Ball Park,night,1,2,3,1,"87 degrees, Clear.","7 mph, Out To LF.",2023
716744,2023-09-02,Pittsburgh Pirates,St. Louis Cardinals,Busch Stadium,night,7,6,13,4,"87 degrees, Clear.","10 mph, R To L.",2023
716743,2023-09-03,San Francisco Giants,San Diego Padres,Petco Park,night,1,6,7,4,"76 degrees, Clear.","6 mph, L To R.",2023
716758,2023-09-02,Los Angeles Angels,Oakland Athletics,Oakland Coliseum,night,2,9,11,2,"65 degrees, Cloudy.","14 mph, Out To RF.",2023
716747,2023-09-03,Baltimore Orioles,Arizona Diamondbacks,Chase Field,night,7,3,10,3,"78 degrees, Roof Closed.","0 mph, None.",2023
716745,2023-09-02,Philadelphia Phillies,Milwaukee Brewers,American Family Field,night,5,7,12,4,"85 degrees, Cloudy.","15 mph, In From RF.",2023
716748,2023-09-03,Toronto Blue Jays,Colorado Rockies,Coors Field,night,7,8,15,1,"95 degrees, Cloudy.","9 mph, In From LF.",2023
716740,2023-09-03,Miami Marlins,Washington Nationals,Nationals Park,day,6,4,10,2,"91 degrees, Sunny.","6 mph, L To R.",2023
716741,2023-09-03,Atlanta Braves,Los Angeles Dodgers,Dodger Stadium,night,4,2,6,2,"76 degrees, Cloudy.","4 mph, L To R.",2023
716729,2023-09-03,Tampa Bay Rays,Cleveland Guardians,Progressive Field,day,6,2,8,1,"84 degrees, Partly Cloudy.","1 mph, Out To RF.",2023
716736,2023-09-03,Philadelphia Phillies,Milwaukee Brewers,American Family Field,day,4,2,6,4,"89 degrees, Sunny.","7 mph, R To L.",2023
716737,2023-09-03,Minnesota Twins,Texas Rangers,Globe Life Field,day,5,6,11,4,"74 degrees, Roof Closed.","0 mph, None.",2023
716734,2023-09-03,Detroit Tigers,Chicago White Sox,Guaranteed Rate Field,day,3,2,5,1,"90 degrees, Sunny.","6 mph, R To L.",2023
716739,2023-09-03,Boston Red Sox,Kansas City Royals,Kauffman Stadium,day,7,3,10,2,"92 degrees, Sunny.","11 mph, L To R.",2023
716738,2023-09-03,Chicago Cubs,Cincinnati Reds,Great American Ball Park,day,15,7,22,5,"84 degrees, Sunny.","8 mph, R To L.",2023
716681,2023-09-04,Chicago White Sox,Kansas City Royals,Kauffman Stadium,day,1,12,13,3,"91 degrees, Sunny.","16 mph, R To L.",2023
716728,2023-09-03,San Francisco Giants,San Diego Padres,Petco Park,day,0,4,4,2,"75 degrees, Partly Cloudy.","8 mph, L To R.",2023
716731,2023-09-03,Los Angeles Angels,Oakland Athletics,Oakland Coliseum,day,6,10,16,4,"71 degrees, Partly Cloudy.","9 mph, Out To RF.",2023
716742,2023-09-03,Seattle Mariners,New York Mets,Citi Field,day,3,6,9,5,"87 degrees, Sunny.","3 mph, Out To RF.",2023
716730,2023-09-03,Toronto Blue Jays,Colorado Rockies,Coors Field,day,7,5,12,2,"86 degrees, Partly Cloudy.","7 mph, Out To LF.",2023
716733,2023-09-03,Pittsburgh Pirates,St. Louis Cardinals,Busch Stadium,day,4,6,10,2,"89 degrees, Partly Cloudy.","7 mph, In From RF.",2023
716722,2023-09-04,Boston Red Sox,Tampa Bay Rays,Tropicana Field,day,7,3,10,2,"72 degrees, Dome.","0 mph, None.",2023
716725,2023-09-03,Atlanta Braves,Los Angeles Dodgers,Dodger Stadium,day,1,3,4,1,"76 degrees, Partly Cloudy.","7 mph, L To R.",2023
716735,2023-09-03,New York Yankees,Houston Astros,Minute Maid Park,night,6,1,7,2,"73 degrees, Roof Closed.","0 mph, None.",2023
716721,2023-09-04,Colorado Rockies,Arizona Diamondbacks,Chase Field,day,2,4,6,0,"78 degrees, Roof Closed.","0 mph, None.",2023
716724,2023-09-04,Houston Astros,Texas Rangers,Globe Life Field,day,13,6,19,9,"74 degrees, Roof Closed.","0 mph, None.",2023
716726,2023-09-04,Toronto Blue Jays,Oakland Athletics,Oakland Coliseum,day,6,5,11,4,"69 degrees, Sunny.","9 mph, Out To RF.",2023
716719,2023-09-04,Minnesota Twins,Cleveland Guardians,Progressive Field,night,20,6,26,7,"84 degrees, Partly Cloudy.","1 mph, L To R.",2023
716718,2023-09-04,Milwaukee Brewers,Pittsburgh Pirates,PNC Park,night,2,4,6,2,"86 degrees, Partly Cloudy.","10 mph, Out To CF.",2023
716723,2023-09-04,San Francisco Giants,Chicago Cubs,Wrigley Field,day,0,5,5,1,"89 degrees, Partly Cloudy.","4 mph, Out To CF.",2023
716727,2023-09-04,Seattle Mariners,Cincinnati Reds,Great American Ball Park,day,3,6,9,3,"92 degrees, Partly Cloudy.","7 mph, In From RF.",2023
716732,2023-09-03,Baltimore Orioles,Arizona Diamondbacks,Chase Field,day,8,5,13,3,"78 degrees, Roof Closed.","0 mph, None.",2023
716717,2023-09-05,Minnesota Twins,Cleveland Guardians,Progressive Field,night,8,3,11,2,"86 degrees, Clear.","3 mph, In From CF.",2023
716720,2023-09-04,Philadelphia Phillies,San Diego Padres,Petco Park,day,9,7,16,4,"74 degrees, Partly Cloudy.","12 mph, L To R.",2023
716713,2023-09-05,Baltimore Orioles,Los Angeles Angels,Angel Stadium,night,6,3,9,3,"74 degrees, Clear.","8 mph, Out To CF.",2023
716714,2023-09-05,Milwaukee Brewers,Pittsburgh Pirates,PNC Park,night,7,3,10,1,"90 degrees, Partly Cloudy.","5 mph, Out To CF.",2023
716709,2023-09-05,St. Louis Cardinals,Atlanta Braves,Truist Park,night,10,6,16,8,"84 degrees, Partly Cloudy.","4 mph, R To L.",2023
716715,2023-09-05,New York Mets,Washington Nationals,Nationals Park,night,11,5,16,5,"92 degrees, Partly Cloudy.","2 mph, L To R.",2023
716706,2023-09-06,Baltimore Orioles,Los Angeles Angels,Angel Stadium,night,5,4,9,0,"71 degrees, Cloudy.","7 mph, R To L.",2023
716708,2023-09-05,San Francisco Giants,Chicago Cubs,Wrigley Field,night,8,11,19,6,"84 degrees, Partly Cloudy.","14 mph, Out To LF.",2023
716716,2023-09-05,Boston Red Sox,Tampa Bay Rays,Tropicana Field,night,6,8,14,3,"72 degrees, Dome.","0 mph, None.",2023
716705,2023-09-06,Houston Astros,Texas Rangers,Globe Life Field,night,14,1,15,6,"74 degrees, Roof Closed.","0 mph, None.",2023
716703,2023-09-06,Philadelphia Phillies,San Diego Padres,Petco Park,night,0,8,8,1,"71 degrees, Cloudy.","7 mph, L To R.",2023
716710,2023-09-05,Los Angeles Dodgers,Miami Marlins,loanDepot park,night,3,6,9,5,"72 degrees, Roof Closed.","0 mph, None.",2023
716712,2023-09-05,Seattle Mariners,Cincinnati Reds,Great American Ball Park,night,6,7,13,6,"89 degrees, Partly Cloudy.","10 mph, Varies.",2023
716711,2023-09-05,Detroit Tigers,New York Yankees,Yankee Stadium,night,1,5,6,2,"87 degrees, Partly Cloudy.","6 mph, L To R.",2023
716699,2023-09-06,San Francisco Giants,Chicago Cubs,Wrigley Field,day,2,8,10,2,"80 degrees, Sunny.","15 mph, Out To CF.",2023
716697,2023-09-06,Milwaukee Brewers,Pittsburgh Pirates,PNC Park,day,4,5,9,2,"87 degrees, Sunny.","5 mph, Out To LF.",2023
716693,2023-09-06,Seattle Mariners,Cincinnati Reds,Great American Ball Park,night,8,4,12,4,"83 degrees, Partly Cloudy.","10 mph, R To L.",2023
716700,2023-09-06,Minnesota Twins,Cleveland Guardians,Progressive Field,day,1,2,3,0,"87 degrees, Partly Cloudy.","12 mph, Out To CF.",2023
716701,2023-09-06,New York Mets,Washington Nationals,Nationals Park,night,2,3,5,0,"97 degrees, Clear.","1 mph, In From RF.",2023
716692,2023-09-06,Colorado Rockies,Arizona Diamondbacks,Chase Field,day,5,12,17,2,"75 degrees, Roof Closed.","0 mph, None.",2023
716704,2023-09-05,Chicago White Sox,Kansas City Royals,Kauffman Stadium,night,6,7,13,6,"92 degrees, Clear.","12 mph, L To R.",2023
716694,2023-09-06,Detroit Tigers,New York Yankees,Yankee Stadium,night,3,4,7,1,"90 degrees, Clear.","6 mph, Out To RF.",2023
716689,2023-09-06,St. Louis Cardinals,Atlanta Braves,Truist Park,night,11,6,17,6,"83 degrees, Partly Cloudy.","5 mph, Out To LF.",2023
716695,2023-09-06,Los Angeles Dodgers,Miami Marlins,loanDepot park,night,4,11,15,5,"72 degrees, Roof Closed.","0 mph, None.",2023
716707,2023-09-06,Toronto Blue Jays,Oakland Athletics,Oakland Coliseum,night,7,1,8,0,"68 degrees, Clear.","13 mph, Out To RF.",2023
716702,2023-09-06,Colorado Rockies,Arizona Diamondbacks,Chase Field,night,3,2,5,0,"78 degrees, Roof Closed.","0 mph, None.",2023
716698,2023-09-06,Toronto Blue Jays,Oakland Athletics,Oakland Coliseum,day,2,5,7,3,"70 degrees, Sunny.","8 mph, Out To RF.",2023
716696,2023-09-06,Boston Red Sox,Tampa Bay Rays,Tropicana Field,night,1,3,4,2,"72 degrees, Dome.","0 mph, None.",2023
